PeriodEnd,PeriodStart,AirTemp,CloudOpacity,Dhi,Dni,Ebh,Ghi,WindSpeed10m
2021-03-14T10:00:00Z,2021-03-14T09:45:00Z,6.8,42.1,257,49,24,281,5.1
2021-03-14T10:15:00Z,2021-03-14T10:00:00Z,7.0,69.6,155,0,0,155,5.1
2021-03-14T10:30:00Z,2021-03-14T10:15:00Z,7.2,75.9,128,0,0,128,5.2
2021-03-14T10:45:00Z,2021-03-14T10:30:00Z,7.3,69.3,169,0,0,169,5.2
2021-03-14T11:00:00Z,2021-03-14T10:45:00Z,7.5,25.9,279,248,137,416,5.3
2021-03-14T11:15:00Z,2021-03-14T11:00:00Z,7.6,54.9,258,0,0,258,5.3
2021-03-14T11:30:00Z,2021-03-14T11:15:00Z,7.6,70.4,171,0,0,171,5.4
2021-03-14T11:45:00Z,2021-03-14T11:30:00Z,7.6,66.0,198,0,0,198,5.5
2021-03-14T12:00:00Z,2021-03-14T11:45:00Z,7.6,41.6,295,79,45,340,5.6
2021-03-14T12:15:00Z,2021-03-14T12:00:00Z,7.7,64.0,209,0,0,209,5.7
2021-03-14T12:30:00Z,2021-03-14T12:15:00Z,7.8,50.0,287,0,0,287,5.9
2021-03-14T12:45:00Z,2021-03-14T12:30:00Z,7.9,54.4,257,0,0,257,6.1
2021-03-14T13:00:00Z,2021-03-14T12:45:00Z,8.0,31.3,303,139,75,379,6.3
2021-03-14T13:15:00Z,2021-03-14T13:00:00Z,8.0,17.6,224,410,217,441,6.4
2021-03-14T13:30:00Z,2021-03-14T13:15:00Z,7.9,18.4,212,406,210,423,6.5
2021-03-14T13:45:00Z,2021-03-14T13:30:00Z,7.7,47.7,259,0,0,259,6.5
2021-03-14T14:00:00Z,2021-03-14T13:45:00Z,7.6,38.3,272,38,18,290,6.5
2021-03-14T14:15:00Z,2021-03-14T14:00:00Z,7.5,26.0,237,202,92,329,6.5
2021-03-14T14:30:00Z,2021-03-14T14:15:00Z,7.6,32.1,244,87,38,282,6.5
2021-03-14T14:45:00Z,2021-03-14T14:30:00Z,7.6,24.2,203,219,88,290,6.5
2021-03-14T15:00:00Z,2021-03-14T14:45:00Z,7.7,5.0,111,588,222,333,6.5
2021-03-14T15:15:00Z,2021-03-14T15:00:00Z,7.7,18.2,154,298,105,259,6.5
2021-03-14T15:30:00Z,2021-03-14T15:15:00Z,7.6,29.6,166,95,29,195,6.5
2021-03-14T15:45:00Z,2021-03-14T15:30:00Z,7.5,9.7,108,390,110,218,6.5
2021-03-14T16:00:00Z,2021-03-14T15:45:00Z,7.4,16.2,110,243,61,171,6.5
2021-03-14T16:15:00Z,2021-03-14T16:00:00Z,7.3,21.7,104,123,26,130,6.4
2021-03-14T16:30:00Z,2021-03-14T16:15:00Z,7.2,14.3,75,198,36,111,6.2
2021-03-14T16:45:00Z,2021-03-14T16:30:00Z,7.0,29.6,65,0,0,65,5.9
2021-03-14T17:00:00Z,2021-03-14T16:45:00Z,6.9,36.6,39,0,0,39,5.7
2021-03-14T17:15:00Z,2021-03-14T17:00:00Z,6.7,59.8,13,0,0,13,5.4
2021-03-14T17:30:00Z,2021-03-14T17:15:00Z,6.5,60.8,3,0,0,3,5.2
2021-03-14T17:45:00Z,2021-03-14T17:30:00Z,6.3,50.1,0,0,0,0,4.9
2021-03-14T18:00:00Z,2021-03-14T17:45:00Z,6.1,55.2,0,0,0,0,4.6
2021-03-14T18:15:00Z,2021-03-14T18:00:00Z,5.9,65.1,0,0,0,0,4.5
2021-03-14T18:30:00Z,2021-03-14T18:15:00Z,5.8,61.2,0,0,0,0,4.4
2021-03-14T18:45:00Z,2021-03-14T18:30:00Z,5.7,54.2,0,0,0,0,4.3
2021-03-14T19:00:00Z,2021-03-14T18:45:00Z,5.6,66.7,0,0,0,0,4.2
2021-03-14T19:15:00Z,2021-03-14T19:00:00Z,5.5,69.4,0,0,0,0,4.2
2021-03-14T19:30:00Z,2021-03-14T19:15:00Z,5.4,69.1,0,0,0,0,4.2
2021-03-14T19:45:00Z,2021-03-14T19:30:00Z,5.3,69.9,0,0,0,0,4.2
2021-03-14T20:00:00Z,2021-03-14T19:45:00Z,5.2,73.2,0,0,0,0,4.3
2021-03-14T20:15:00Z,2021-03-14T20:00:00Z,5.2,73.6,0,0,0,0,4.3
2021-03-14T20:30:00Z,2021-03-14T20:15:00Z,5.3,71.9,0,0,0,0,4.3
2021-03-14T20:45:00Z,2021-03-14T20:30:00Z,5.3,70.3,0,0,0,0,4.3
2021-03-14T21:00:00Z,2021-03-14T20:45:00Z,5.4,73.7,0,0,0,0,4.4
2021-03-14T21:15:00Z,2021-03-14T21:00:00Z,5.4,75.8,0,0,0,0,4.4
2021-03-14T21:30:00Z,2021-03-14T21:15:00Z,5.4,71.9,0,0,0,0,4.5
2021-03-14T21:45:00Z,2021-03-14T21:30:00Z,5.4,70.0,0,0,0,0,4.6
2021-03-14T22:00:00Z,2021-03-14T21:45:00Z,5.4,70.4,0,0,0,0,4.7
2021-03-14T22:15:00Z,2021-03-14T22:00:00Z,5.4,67.7,0,0,0,0,4.7
2021-03-14T22:30:00Z,2021-03-14T22:15:00Z,5.3,66.6,0,0,0,0,4.6
2021-03-14T22:45:00Z,2021-03-14T22:30:00Z,5.3,69.9,0,0,0,0,4.4
2021-03-14T23:00:00Z,2021-03-14T22:45:00Z,5.2,71.6,0,0,0,0,4.3
2021-03-14T23:15:00Z,2021-03-14T23:00:00Z,5.2,66.5,0,0,0,0,4.2
2021-03-14T23:30:00Z,2021-03-14T23:15:00Z,5.2,60.1,0,0,0,0,4.1
2021-03-14T23:45:00Z,2021-03-14T23:30:00Z,5.1,58.1,0,0,0,0,4.0
2021-03-15T00:00:00Z,2021-03-14T23:45:00Z,5.1,60.3,0,0,0,0,3.9
2021-03-15T00:15:00Z,2021-03-15T00:00:00Z,5.1,60.1,0,0,0,0,3.7
2021-03-15T00:30:00Z,2021-03-15T00:15:00Z,5.2,65.6,0,0,0,0,3.6
2021-03-15T00:45:00Z,2021-03-15T00:30:00Z,5.2,65.7,0,0,0,0,3.5
2021-03-15T01:00:00Z,2021-03-15T00:45:00Z,5.3,66.0,0,0,0,0,3.4
2021-03-15T01:15:00Z,2021-03-15T01:00:00Z,5.3,65.7,0,0,0,0,3.3
2021-03-15T01:30:00Z,2021-03-15T01:15:00Z,5.3,61.5,0,0,0,0,3.3
2021-03-15T01:45:00Z,2021-03-15T01:30:00Z,5.2,60.0,0,0,0,0,3.3
2021-03-15T02:00:00Z,2021-03-15T01:45:00Z,5.2,69.5,0,0,0,0,3.3
2021-03-15T02:15:00Z,2021-03-15T02:00:00Z,5.2,66.8,0,0,0,0,3.3
2021-03-15T02:30:00Z,2021-03-15T02:15:00Z,5.2,57.0,0,0,0,0,3.3
2021-03-15T02:45:00Z,2021-03-15T02:30:00Z,5.2,69.6,0,0,0,0,3.3
2021-03-15T03:00:00Z,2021-03-15T02:45:00Z,5.2,57.4,0,0,0,0,3.3
2021-03-15T03:15:00Z,2021-03-15T03:00:00Z,5.2,29.3,0,0,0,0,3.3
2021-03-15T03:30:00Z,2021-03-15T03:15:00Z,5.2,36.2,0,0,0,0,3.4
2021-03-15T03:45:00Z,2021-03-15T03:30:00Z,5.2,64.8,0,0,0,0,3.4
2021-03-15T04:00:00Z,2021-03-15T03:45:00Z,5.2,47.1,0,0,0,0,3.5
2021-03-15T04:15:00Z,2021-03-15T04:00:00Z,5.1,37.1,0,0,0,0,3.5
2021-03-15T04:30:00Z,2021-03-15T04:15:00Z,5.0,29.9,0,0,0,0,3.6
2021-03-15T04:45:00Z,2021-03-15T04:30:00Z,4.9,57.3,0,0,0,0,3.7
2021-03-15T05:00:00Z,2021-03-15T04:45:00Z,4.8,34.9,0,0,0,0,3.8
2021-03-15T05:15:00Z,2021-03-15T05:00:00Z,4.7,36.7,0,0,0,0,3.9
2021-03-15T05:30:00Z,2021-03-15T05:15:00Z,4.6,36.5,0,0,0,0,4.0
2021-03-15T05:45:00Z,2021-03-15T05:30:00Z,4.5,22.3,0,0,0,0,4.1
2021-03-15T06:00:00Z,2021-03-15T05:45:00Z,4.4,42.0,0,0,0,0,4.2
2021-03-15T06:15:00Z,2021-03-15T06:00:00Z,4.5,29.1,7,0,0,7,4.3
2021-03-15T06:30:00Z,2021-03-15T06:15:00Z,4.7,4.8,23,94,8,32,4.4
2021-03-15T06:45:00Z,2021-03-15T06:30:00Z,4.9,6.5,38,206,21,59,4.5
2021-03-15T07:00:00Z,2021-03-15T06:45:00Z,5.1,17.8,63,128,17,79,4.6
2021-03-15T07:15:00Z,2021-03-15T07:00:00Z,5.3,31.4,86,35,7,93,4.7
2021-03-15T07:30:00Z,2021-03-15T07:15:00Z,5.6,18.7,98,194,41,139,4.8
2021-03-15T07:45:00Z,2021-03-15T07:30:00Z,5.8,29.2,133,61,15,148,4.8
2021-03-15T08:00:00Z,2021-03-15T07:45:00Z,6.1,28.8,152,83,24,176,4.9
2021-03-15T08:15:00Z,2021-03-15T08:00:00Z,6.2,25.8,164,143,45,210,5.0
2021-03-15T08:30:00Z,2021-03-15T08:15:00Z,6.4,21.9,166,235,83,249,5.2
2021-03-15T08:45:00Z,2021-03-15T08:30:00Z,6.4,0.0,85,705,268,353,5.4
2021-03-15T09:00:00Z,2021-03-15T08:45:00Z,6.6,18.6,172,349,140,312,5.7
2021-03-15T09:15:00Z,2021-03-15T09:00:00Z,6.7,56.4,181,0,0,181,5.9
2021-03-15T09:30:00Z,2021-03-15T09:15:00Z,6.8,55.4,198,0,0,198,6.3
2021-03-15T09:45:00Z,2021-03-15T09:30:00Z,7.0,51.5,229,0,0,229,6.6
2021-03-15T10:00:00Z,2021-03-15T09:45:00Z,7.1,54.1,227,0,0,227,6.9
2021-03-15T10:15:00Z,2021-03-15T10:00:00Z,7.2,67.7,167,0,0,167,7.1
2021-03-15T10:30:00Z,2021-03-15T10:15:00Z,7.3,78.8,113,0,0,113,7.2
2021-03-15T10:45:00Z,2021-03-15T10:30:00Z,7.3,78.4,119,0,0,119,7.2
2021-03-15T11:00:00Z,2021-03-15T10:45:00Z,7.4,59.6,228,0,0,228,7.2
2021-03-15T11:15:00Z,2021-03-15T11:00:00Z,7.4,40.2,335,13,7,343,7.4
2021-03-15T11:30:00Z,2021-03-15T11:15:00Z,7.6,42.5,322,19,11,333,7.5
2021-03-15T11:45:00Z,2021-03-15T11:30:00Z,7.7,31.0,325,133,77,402,7.7
2021-03-15T12:00:00Z,2021-03-15T11:45:00Z,7.8,41.1,342,1,0,342,7.9
2021-03-15T12:15:00Z,2021-03-15T12:00:00Z,7.8,52.3,275,0,0,275,8.0
2021-03-15T12:30:00Z,2021-03-15T12:15:00Z,7.8,64.0,205,0,0,205,8.0
2021-03-15T12:45:00Z,2021-03-15T12:30:00Z,7.8,50.3,278,0,0,278,8.0
2021-03-15T13:00:00Z,2021-03-15T12:45:00Z,7.8,31.3,317,108,60,376,8.0
2021-03-15T13:15:00Z,2021-03-15T13:00:00Z,7.8,35.5,320,44,23,343,7.9
2021-03-15T13:30:00Z,2021-03-15T13:15:00Z,7.8,32.0,301,94,49,350,7.8
2021-03-15T13:45:00Z,2021-03-15T13:30:00Z,7.9,30.4,270,149,74,343,7.7
2021-03-15T14:00:00Z,2021-03-15T13:45:00Z,7.9,1.7,116,719,347,463,7.6
2021-03-15T14:15:00Z,2021-03-15T14:00:00Z,7.9,10.5,163,511,237,399,7.5
2021-03-15T14:30:00Z,2021-03-15T14:15:00Z,7.8,21.9,210,267,115,325,7.5
2021-03-15T14:45:00Z,2021-03-15T14:30:00Z,7.8,0.0,92,721,296,388,7.5
2021-03-15T15:00:00Z,2021-03-15T14:45:00Z,7.7,8.5,128,514,198,326,7.5
2021-03-15T15:15:00Z,2021-03-15T15:00:00Z,7.7,20.4,167,254,89,256,7.5
2021-03-15T15:30:00Z,2021-03-15T15:15:00Z,7.6,14.8,133,347,112,246,7.4
2021-03-15T15:45:00Z,2021-03-15T15:30:00Z,7.5,31.3,156,58,17,173,7.4
2021-03-15T16:00:00Z,2021-03-15T15:45:00Z,7.4,32.4,132,50,12,144,7.3
2021-03-15T16:15:00Z,2021-03-15T16:00:00Z,7.3,14.3,92,275,60,152,7.3
2021-03-15T16:30:00Z,2021-03-15T16:15:00Z,7.2,14.7,78,228,41,118,7.2
2021-03-15T16:45:00Z,2021-03-15T16:30:00Z,7.1,5.2,51,325,46,97,7.1
2021-03-15T17:00:00Z,2021-03-15T16:45:00Z,7.0,3.9,37,261,27,65,7.1
2021-03-15T17:15:00Z,2021-03-15T17:00:00Z,6.8,17.2,26,57,5,31,7.0
2021-03-15T17:30:00Z,2021-03-15T17:15:00Z,6.8,41.5,7,0,0,7,7.0
2021-03-15T17:45:00Z,2021-03-15T17:30:00Z,6.7,42.9,0,0,0,0,6.9
2021-03-15T18:00:00Z,2021-03-15T17:45:00Z,6.6,43.2,0,0,0,0,6.9
2021-03-15T18:15:00Z,2021-03-15T18:00:00Z,6.5,26.3,0,0,0,0,6.8
2021-03-15T18:30:00Z,2021-03-15T18:15:00Z,6.5,21.7,0,0,0,0,6.8
2021-03-15T18:45:00Z,2021-03-15T18:30:00Z,6.4,44.2,0,0,0,0,6.7
2021-03-15T19:00:00Z,2021-03-15T18:45:00Z,6.4,31.5,0,0,0,0,6.7
2021-03-15T19:15:00Z,2021-03-15T19:00:00Z,6.4,39.5,0,0,0,0,6.6
2021-03-15T19:30:00Z,2021-03-15T19:15:00Z,6.4,39.9,0,0,0,0,6.5
2021-03-15T19:45:00Z,2021-03-15T19:30:00Z,6.3,13.1,0,0,0,0,6.4
2021-03-15T20:00:00Z,2021-03-15T19:45:00Z,6.3,24.4,0,0,0,0,6.3
2021-03-15T20:15:00Z,2021-03-15T20:00:00Z,6.3,28.1,0,0,0,0,6.2
2021-03-15T20:30:00Z,2021-03-15T20:15:00Z,6.3,27.8,0,0,0,0,6.1
2021-03-15T20:45:00Z,2021-03-15T20:30:00Z,6.3,32.3,0,0,0,0,6.1
2021-03-15T21:00:00Z,2021-03-15T20:45:00Z,6.3,23.8,0,0,0,0,6.0
2021-03-15T21:15:00Z,2021-03-15T21:00:00Z,6.2,33.8,0,0,0,0,5.9
2021-03-15T21:30:00Z,2021-03-15T21:15:00Z,6.1,44.7,0,0,0,0,5.9
2021-03-15T21:45:00Z,2021-03-15T21:30:00Z,6.0,41.4,0,0,0,0,5.9
2021-03-15T22:00:00Z,2021-03-15T21:45:00Z,5.9,37.4,0,0,0,0,5.9
2021-03-15T22:15:00Z,2021-03-15T22:00:00Z,5.8,22.5,0,0,0,0,5.8
2021-03-15T22:30:00Z,2021-03-15T22:15:00Z,5.8,30.0,0,0,0,0,5.7
2021-03-15T22:45:00Z,2021-03-15T22:30:00Z,5.9,37.1,0,0,0,0,5.5
2021-03-15T23:00:00Z,2021-03-15T22:45:00Z,5.9,36.1,0,0,0,0,5.4
2021-03-15T23:15:00Z,2021-03-15T23:00:00Z,5.9,38.0,0,0,0,0,5.2
2021-03-15T23:30:00Z,2021-03-15T23:15:00Z,5.9,36.2,0,0,0,0,5.1
2021-03-15T23:45:00Z,2021-03-15T23:30:00Z,6.0,41.2,0,0,0,0,5.0
2021-03-16T00:00:00Z,2021-03-15T23:45:00Z,6.0,43.9,0,0,0,0,5.0
2021-03-16T00:15:00Z,2021-03-16T00:00:00Z,6.0,42.3,0,0,0,0,4.8
2021-03-16T00:30:00Z,2021-03-16T00:15:00Z,5.9,43.0,0,0,0,0,4.7
2021-03-16T00:45:00Z,2021-03-16T00:30:00Z,5.8,43.9,0,0,0,0,4.5
2021-03-16T01:00:00Z,2021-03-16T00:45:00Z,5.7,42.3,0,0,0,0,4.4
2021-03-16T01:15:00Z,2021-03-16T01:00:00Z,5.6,34.4,0,0,0,0,4.3
2021-03-16T01:30:00Z,2021-03-16T01:15:00Z,5.5,25.6,0,0,0,0,4.2
2021-03-16T01:45:00Z,2021-03-16T01:30:00Z,5.4,41.3,0,0,0,0,4.1
2021-03-16T02:00:00Z,2021-03-16T01:45:00Z,5.3,37.8,0,0,0,0,4.1
2021-03-16T02:15:00Z,2021-03-16T02:00:00Z,5.3,44.6,0,0,0,0,4.0
2021-03-16T02:30:00Z,2021-03-16T02:15:00Z,5.2,48.4,0,0,0,0,3.9
2021-03-16T02:45:00Z,2021-03-16T02:30:00Z,5.1,54.8,0,0,0,0,3.9
2021-03-16T03:00:00Z,2021-03-16T02:45:00Z,5.0,38.5,0,0,0,0,3.8
2021-03-16T03:15:00Z,2021-03-16T03:00:00Z,4.9,5.1,0,0,0,0,3.7
2021-03-16T03:30:00Z,2021-03-16T03:15:00Z,4.9,18.0,0,0,0,0,3.7
2021-03-16T03:45:00Z,2021-03-16T03:30:00Z,5.0,50.7,0,0,0,0,3.7
2021-03-16T04:00:00Z,2021-03-16T03:45:00Z,5.0,45.4,0,0,0,0,3.6
2021-03-16T04:15:00Z,2021-03-16T04:00:00Z,5.0,10.4,0,0,0,0,3.6
2021-03-16T04:30:00Z,2021-03-16T04:15:00Z,4.9,11.2,0,0,0,0,3.6
2021-03-16T04:45:00Z,2021-03-16T04:30:00Z,4.9,11.4,0,0,0,0,3.6
2021-03-16T05:00:00Z,2021-03-16T04:45:00Z,4.8,7.1,0,0,0,0,3.6
2021-03-16T05:15:00Z,2021-03-16T05:00:00Z,4.8,16.9,0,0,0,0,3.6
2021-03-16T05:30:00Z,2021-03-16T05:15:00Z,4.8,37.0,0,0,0,0,3.6
2021-03-16T05:45:00Z,2021-03-16T05:30:00Z,4.8,40.3,0,0,0,0,3.5
2021-03-16T06:00:00Z,2021-03-16T05:45:00Z,4.8,7.2,0,0,0,0,3.5
2021-03-16T06:15:00Z,2021-03-16T06:00:00Z,4.9,15.1,10,0,0,10,3.4
2021-03-16T06:30:00Z,2021-03-16T06:15:00Z,5.0,40.8,22,0,0,22,3.4
2021-03-16T06:45:00Z,2021-03-16T06:30:00Z,5.1,63.8,24,0,0,24,3.4
2021-03-16T07:00:00Z,2021-03-16T06:45:00Z,5.2,80.0,20,0,0,20,3.4
2021-03-16T07:15:00Z,2021-03-16T07:00:00Z,5.4,78.4,31,0,0,31,3.5
2021-03-16T07:30:00Z,2021-03-16T07:15:00Z,5.6,46.0,98,0,0,98,3.6
2021-03-16T07:45:00Z,2021-03-16T07:30:00Z,5.7,38.0,118,62,15,133,3.7
2021-03-16T08:00:00Z,2021-03-16T07:45:00Z,5.9,71.4,73,0,0,73,3.9
2021-03-16T08:15:00Z,2021-03-16T08:00:00Z,6.1,65.5,101,0,0,101,4.0
2021-03-16T08:30:00Z,2021-03-16T08:15:00Z,6.3,61.2,128,0,0,128,4.1
2021-03-16T08:45:00Z,2021-03-16T08:30:00Z,6.4,52.6,173,0,0,173,4.2
2021-03-16T09:00:00Z,2021-03-16T08:45:00Z,6.6,47.4,209,0,0,209,4.3
2021-03-16T09:15:00Z,2021-03-16T09:00:00Z,6.7,39.2,257,4,2,259,4.4
2021-03-16T09:30:00Z,2021-03-16T09:15:00Z,6.7,23.1,225,265,124,350,4.4
2021-03-16T09:45:00Z,2021-03-16T09:30:00Z,6.8,0.0,97,787,383,480,4.3
2021-03-16T10:00:00Z,2021-03-16T09:45:00Z,6.8,12.1,181,516,260,442,4.3
2021-03-16T10:15:00Z,2021-03-16T10:00:00Z,6.9,43.4,295,3,1,297,4.4
2021-03-16T10:30:00Z,2021-03-16T10:15:00Z,7.0,51.5,264,0,0,264,4.4
2021-03-16T10:45:00Z,2021-03-16T10:30:00Z,7.2,49.4,282,0,0,282,4.5
2021-03-16T11:00:00Z,2021-03-16T10:45:00Z,7.3,50.3,284,0,0,284,4.6
2021-03-16T11:15:00Z,2021-03-16T11:00:00Z,7.4,50.4,288,0,0,288,4.6
2021-03-16T11:30:00Z,2021-03-16T11:15:00Z,7.5,50.8,289,0,0,289,4.6
2021-03-16T11:45:00Z,2021-03-16T11:30:00Z,7.6,31.9,329,124,72,401,4.6
2021-03-16T12:00:00Z,2021-03-16T11:45:00Z,7.7,21.6,277,318,184,461,4.6
2021-03-16T12:15:00Z,2021-03-16T12:00:00Z,7.7,17.8,253,395,228,480,4.6
2021-03-16T12:30:00Z,2021-03-16T12:15:00Z,7.7,22.7,282,287,164,446,4.6
2021-03-16T12:45:00Z,2021-03-16T12:30:00Z,7.7,31.1,320,126,71,391,4.5
2021-03-16T13:00:00Z,2021-03-16T12:45:00Z,7.7,42.1,321,0,0,321,4.5
2021-03-16T13:15:00Z,2021-03-16T13:00:00Z,7.7,46.5,288,0,0,288,4.4
2021-03-16T13:30:00Z,2021-03-16T13:15:00Z,7.7,48.3,268,0,0,268,4.4
2021-03-16T13:45:00Z,2021-03-16T13:30:00Z,7.7,53.2,233,0,0,233,4.3
2021-03-16T14:00:00Z,2021-03-16T13:45:00Z,7.7,65.7,163,0,0,163,4.2
2021-03-16T14:15:00Z,2021-03-16T14:00:00Z,7.6,71.2,128,0,0,128,4.3
2021-03-16T14:30:00Z,2021-03-16T14:15:00Z,7.5,67.4,136,0,0,136,4.4
2021-03-16T14:45:00Z,2021-03-16T14:30:00Z,7.3,54.7,175,0,0,175,4.5
2021-03-16T15:00:00Z,2021-03-16T14:45:00Z,7.2,45.7,192,0,0,192,4.6
2021-03-16T15:15:00Z,2021-03-16T15:00:00Z,7.0,42.5,183,0,0,183,4.6
2021-03-16T15:30:00Z,2021-03-16T15:15:00Z,6.9,39.3,171,0,0,171,4.6
2021-03-16T15:45:00Z,2021-03-16T15:30:00Z,6.8,39.4,149,0,0,149,4.5
2021-03-16T16:00:00Z,2021-03-16T15:45:00Z,6.7,46.7,110,0,0,110,4.5
2021-03-16T16:15:00Z,2021-03-16T16:00:00Z,6.5,45.4,92,0,0,92,4.3
2021-03-16T16:30:00Z,2021-03-16T16:15:00Z,6.4,32.4,89,0,0,89,4.1
2021-03-16T16:45:00Z,2021-03-16T16:30:00Z,6.2,30.8,66,0,0,66,3.8
2021-03-16T17:00:00Z,2021-03-16T16:45:00Z,6.1,22.9,47,19,2,49,3.5
2021-03-16T17:15:00Z,2021-03-16T17:00:00Z,5.9,48.7,18,0,0,18,3.4
2021-03-16T17:30:00Z,2021-03-16T17:15:00Z,5.7,67.3,4,0,0,4,3.3
2021-03-16T17:45:00Z,2021-03-16T17:30:00Z,5.6,67.0,0,0,0,0,3.3
2021-03-16T18:00:00Z,2021-03-16T17:45:00Z,5.4,65.4,0,0,0,0,3.3
2021-03-16T18:15:00Z,2021-03-16T18:00:00Z,5.3,62.5,0,0,0,0,3.2
2021-03-16T18:30:00Z,2021-03-16T18:15:00Z,5.2,57.2,0,0,0,0,3.2
2021-03-16T18:45:00Z,2021-03-16T18:30:00Z,5.1,58.7,0,0,0,0,3.1
2021-03-16T19:00:00Z,2021-03-16T18:45:00Z,5.0,67.7,0,0,0,0,3.1
2021-03-16T19:15:00Z,2021-03-16T19:00:00Z,4.9,76.0,0,0,0,0,3.0
2021-03-16T19:30:00Z,2021-03-16T19:15:00Z,4.8,70.6,0,0,0,0,3.0
2021-03-16T19:45:00Z,2021-03-16T19:30:00Z,4.8,56.0,0,0,0,0,3.0
2021-03-16T20:00:00Z,2021-03-16T19:45:00Z,4.7,50.7,0,0,0,0,2.9
2021-03-16T20:15:00Z,2021-03-16T20:00:00Z,4.7,53.3,0,0,0,0,2.9
2021-03-16T20:30:00Z,2021-03-16T20:15:00Z,4.6,55.5,0,0,0,0,2.8
2021-03-16T20:45:00Z,2021-03-16T20:30:00Z,4.5,56.4,0,0,0,0,2.8
2021-03-16T21:00:00Z,2021-03-16T20:45:00Z,4.4,52.3,0,0,0,0,2.8
2021-03-16T21:15:00Z,2021-03-16T21:00:00Z,4.4,54.0,0,0,0,0,2.7
2021-03-16T21:30:00Z,2021-03-16T21:15:00Z,4.3,59.3,0,0,0,0,2.7
2021-03-16T21:45:00Z,2021-03-16T21:30:00Z,4.2,56.6,0,0,0,0,2.7
2021-03-16T22:00:00Z,2021-03-16T21:45:00Z,4.1,33.2,0,0,0,0,2.6
2021-03-16T22:15:00Z,2021-03-16T22:00:00Z,4.1,32.9,0,0,0,0,2.7
2021-03-16T22:30:00Z,2021-03-16T22:15:00Z,4.0,39.6,0,0,0,0,2.7
2021-03-16T22:45:00Z,2021-03-16T22:30:00Z,3.9,27.2,0,0,0,0,2.8
2021-03-16T23:00:00Z,2021-03-16T22:45:00Z,3.8,4.3,0,0,0,0,2.9
2021-03-16T23:15:00Z,2021-03-16T23:00:00Z,3.8,23.6,0,0,0,0,2.9
2021-03-16T23:30:00Z,2021-03-16T23:15:00Z,3.8,57.4,0,0,0,0,3.0
2021-03-16T23:45:00Z,2021-03-16T23:30:00Z,3.8,55.2,0,0,0,0,3.0
2021-03-17T00:00:00Z,2021-03-16T23:45:00Z,3.8,57.1,0,0,0,0,3.1
2021-03-17T00:15:00Z,2021-03-17T00:00:00Z,3.8,56.0,0,0,0,0,3.1
2021-03-17T00:30:00Z,2021-03-17T00:15:00Z,3.8,53.2,0,0,0,0,3.2
2021-03-17T00:45:00Z,2021-03-17T00:30:00Z,3.8,50.6,0,0,0,0,3.2
2021-03-17T01:00:00Z,2021-03-17T00:45:00Z,3.8,55.9,0,0,0,0,3.2
2021-03-17T01:15:00Z,2021-03-17T01:00:00Z,3.8,57.7,0,0,0,0,3.2
2021-03-17T01:30:00Z,2021-03-17T01:15:00Z,3.8,57.2,0,0,0,0,3.2
2021-03-17T01:45:00Z,2021-03-17T01:30:00Z,3.9,56.9,0,0,0,0,3.2
2021-03-17T02:00:00Z,2021-03-17T01:45:00Z,3.9,63.2,0,0,0,0,3.1
2021-03-17T02:15:00Z,2021-03-17T02:00:00Z,3.9,66.4,0,0,0,0,3.1
2021-03-17T02:30:00Z,2021-03-17T02:15:00Z,3.9,70.3,0,0,0,0,3.0
2021-03-17T02:45:00Z,2021-03-17T02:30:00Z,3.9,69.2,0,0,0,0,2.9
2021-03-17T03:00:00Z,2021-03-17T02:45:00Z,3.9,63.6,0,0,0,0,2.8
2021-03-17T03:15:00Z,2021-03-17T03:00:00Z,3.9,44.0,0,0,0,0,2.8
2021-03-17T03:30:00Z,2021-03-17T03:15:00Z,3.9,24.3,0,0,0,0,2.8
2021-03-17T03:45:00Z,2021-03-17T03:30:00Z,4.0,47.9,0,0,0,0,2.9
2021-03-17T04:00:00Z,2021-03-17T03:45:00Z,4.0,51.5,0,0,0,0,3.0
2021-03-17T04:15:00Z,2021-03-17T04:00:00Z,4.0,50.6,0,0,0,0,3.0
2021-03-17T04:30:00Z,2021-03-17T04:15:00Z,4.0,52.7,0,0,0,0,3.1
2021-03-17T04:45:00Z,2021-03-17T04:30:00Z,3.9,51.2,0,0,0,0,3.1
2021-03-17T05:00:00Z,2021-03-17T04:45:00Z,3.9,58.4,0,0,0,0,3.1
2021-03-17T05:15:00Z,2021-03-17T05:00:00Z,3.8,41.4,0,0,0,0,3.1
2021-03-17T05:30:00Z,2021-03-17T05:15:00Z,3.7,14.2,0,0,0,0,3.2
2021-03-17T05:45:00Z,2021-03-17T05:30:00Z,3.6,26.3,0,0,0,0,3.2
2021-03-17T06:00:00Z,2021-03-17T05:45:00Z,3.5,9.4,1,0,0,1,3.2
2021-03-17T06:15:00Z,2021-03-17T06:00:00Z,3.4,17.8,12,0,0,12,3.3
2021-03-17T06:30:00Z,2021-03-17T06:15:00Z,3.5,36.5,26,0,0,26,3.4
2021-03-17T06:45:00Z,2021-03-17T06:30:00Z,3.6,44.3,41,0,0,41,3.5
2021-03-17T07:00:00Z,2021-03-17T06:45:00Z,3.7,36.4,69,0,0,69,3.6
2021-03-17T07:15:00Z,2021-03-17T07:00:00Z,3.8,34.4,95,0,0,95,3.8
